LATITUDE,LONGITUDE,FRP
16.467196000000001,95.816299000000001,5.230000000000000
16.858238000000000,95.838714999999993,21.890000000000001
16.163516999999999,94.236969000000002,13.670000000000000
16.197275000000001,94.230804000000006,4.990000000000000
17.475183000000001,95.619652000000002,0.890000000000000
17.789235999999999,95.405654999999996,0.690000000000000
16.870940999999998,95.225669999999994,6.230000000000000
17.714963999999998,95.232697000000002,8.230000000000000
17.817872999999999,95.450622999999993,1.980000000000000
17.756746000000000,95.301888000000005,6.050000000000000
17.759460000000001,95.290976999999998,7.020000000000000
17.762691000000000,95.288696000000002,17.000000000000000
16.678695999999999,95.683411000000007,5.840000000000000
16.683257999999999,95.682486999999995,5.840000000000000
16.503616000000001,95.282173000000000,3.030000000000000
16.658680000000000,95.702606000000003,7.990000000000000
16.681325999999999,95.647330999999994,5.060000000000000
16.659611000000002,95.707458000000003,4.990000000000000
16.662676000000001,95.574295000000006,3.300000000000000
16.789152000000001,95.642937000000003,6.390000000000000
17.016483000000001,94.955680999999998,22.020000000000000
17.081918999999999,95.549972999999994,4.640000000000000
17.218565000000002,95.744247000000001,6.540000000000000
17.287043000000001,94.976050999999998,15.400000000000000
17.223064000000001,95.743340000000003,12.970000000000001
17.292798999999999,94.980362000000000,5.240000000000000
17.291765000000002,94.975075000000004,5.240000000000000
17.288077999999999,94.981346000000002,15.400000000000000
17.470700999999998,95.657982000000004,10.480000000000000
17.305745999999999,95.021584000000004,6.660000000000000
17.567015000000001,95.718345999999997,3.070000000000000
17.644772000000000,95.861762999999996,3.800000000000000
17.643533999999999,95.863624999999999,4.090000000000000
16.813261000000001,95.000397000000007,8.100000000000000
17.364605000000001,95.448357000000001,5.440000000000000
17.366316000000001,95.432640000000006,5.070000000000000
17.395823000000000,95.462395000000001,5.740000000000000
16.431522000000001,95.217772999999994,5.420000000000000
16.437241000000000,95.222083999999995,6.090000000000000
16.621082000000001,95.679778999999996,2.780000000000000
16.797961999999998,95.175658999999996,4.010000000000000
16.437570999999998,95.219329999999999,4.870000000000000
16.432846000000001,95.220291000000003,4.870000000000000
16.812674999999999,94.996025000000003,5.250000000000000
16.879867999999998,95.451683000000003,1.090000000000000
16.747906000000000,95.625832000000003,1.840000000000000
17.104669999999999,95.317374999999998,8.119999999999999
16.655512000000002,94.754210999999998,6.070000000000000
16.412234999999999,95.373512000000005,4.910000000000000
17.103176000000001,95.320023000000006,7.890000000000000
16.646478999999999,95.639069000000006,11.279999999999999
17.504798999999998,95.612953000000005,16.699999999999999
17.134283000000000,94.953590000000005,5.330000000000000
16.934222999999999,94.986641000000006,2.420000000000000
16.639503000000001,94.707358999999997,3.980000000000000
16.933009999999999,94.984061999999994,2.330000000000000
17.484107999999999,95.704445000000007,6.450000000000000
16.805340000000001,94.809325999999999,4.980000000000000
16.869257000000001,95.943848000000003,6.190000000000000
16.848739999999999,95.933448999999996,4.610000000000000
16.903744000000000,95.752060000000000,5.920000000000000
17.446857000000001,95.140747000000005,6.480000000000000
16.837309000000001,95.847908000000004,7.020000000000000
17.036494999999999,95.111587999999998,7.500000000000000
17.222180999999999,95.763153000000003,4.270000000000000
17.883509000000000,95.406173999999993,0.370000000000000
17.476717000000001,95.589507999999995,1.100000000000000
17.443369000000001,95.145256000000003,1.030000000000000
16.789760999999999,95.842956999999998,9.529999999999999
17.139026999999999,95.841599000000002,8.410000000000000
17.062612999999999,95.784522999999993,3.810000000000000
17.066547000000000,95.978378000000006,6.890000000000000
17.006692999999999,95.966553000000005,4.950000000000000
17.046054999999999,95.883904000000001,2.080000000000000
17.007459999999998,95.967133000000004,5.650000000000000
16.788376000000000,95.839461999999997,4.040000000000000
16.901533000000001,95.975571000000002,1.190000000000000
16.863275999999999,94.930107000000007,8.710000000000004
17.357037999999999,95.446571000000006,5.090000000000000
17.136949999999999,95.031998000000002,6.340000000000000
17.386488000000000,95.492255999999998,5.620000000000000
16.520644999999998,95.712897999999996,5.280000000000000
17.371041999999999,95.422263999999998,9.920000000000000
17.135473000000001,95.035110000000003,8.180000000000000
17.352587000000000,95.445976000000002,8.699999999999999
17.350895000000001,95.447990000000004,5.090000000000000
17.355930000000001,95.441574000000003,12.210000000000001
