LATITUDE,LONGITUDE,FRP
11.599638000000001,98.794319000000002,7.850000000000000
11.561280999999999,98.829857000000004,18.609999999999999
11.892331000000000,98.978958000000006,15.140000000000001
11.889025000000000,98.978431999999998,3.230000000000000
11.888474000000000,98.981933999999995,3.230000000000000
11.891780000000001,98.982467999999997,15.140000000000001
11.544835000000001,98.951652999999993,0.250000000000000
11.593189000000001,98.794250000000005,0.630000000000000
11.473171000000001,98.954421999999994,0.630000000000000
10.876355000000000,98.959273999999994,4.410000000000000
11.776793000000000,98.510925000000000,8.750000000000000
10.881323000000000,98.954932999999997,6.590000000000000
11.038829000000000,98.835014000000001,4.160000000000000
10.674986000000001,98.717239000000006,2.010000000000000
10.903753999999999,98.764388999999994,10.070000000000000
11.981601000000000,98.784546000000006,5.410000000000000
11.898716000000000,98.968497999999997,8.910000000000000
11.897837000000001,98.963820999999996,8.910000000000000
11.978414000000001,98.787918000000005,4.560000000000000
11.982321000000001,98.788223000000002,5.410000000000000
10.349724000000000,98.709418999999997,15.840000000000000
10.824958000000001,98.701187000000004,17.550000000000001
10.868722999999999,98.716178999999997,2.430000000000000
10.562560000000000,98.769203000000005,4.440000000000002
10.529832000000001,98.735496999999995,5.140000000000000
10.942561000000000,98.841621000000004,3.460000000000000
10.529263000000000,98.736748000000006,4.580000000000000
10.349273000000000,98.705703999999997,8.470000000000002
10.562872000000000,98.767905999999996,6.080000000000000
10.437956000000000,98.717963999999995,8.170000000000000
10.568595999999999,98.766921999999994,3.730000000000000
11.345236000000000,98.858245999999994,4.550000000000000
11.363598000000000,98.989943999999994,5.510000000000000
11.376090000000000,98.930908000000002,46.030000000000001
11.490135000000000,98.788794999999993,7.010000000000000
11.362128999999999,98.990386999999998,6.800000000000000
11.368119000000000,98.870338000000004,12.609999999999999
11.790217000000000,98.680701999999997,1.930000000000000
11.573584000000000,98.813666999999995,0.600000000000000
11.387052000000001,98.945449999999994,4.550000000000000
11.660913000000001,98.743835000000004,2.910000000000000
11.267668000000000,98.836348999999998,3.950000000000000
10.885757999999999,98.956062000000003,4.420000000000000
11.519474000000001,98.809180999999995,4.120000000000000
11.436248000000001,98.882262999999995,1.920000000000000
11.385662000000000,98.779578999999998,6.450000000000000
11.268098000000000,98.836571000000006,4.630000000000000
10.560181999999999,98.745827000000006,4.840000000000000
10.371570999999999,98.706978000000007,5.990000000000000
11.906378999999999,98.995818999999997,0.920000000000000
10.435086999999999,98.732810999999998,3.460000000000000
10.307805999999999,98.541274999999999,1.670000000000000
11.615565999999999,98.449996999999996,17.449999999999999
11.615190999999999,98.446944999999999,17.449999999999999
11.901133000000000,98.954834000000005,28.300000000000001
11.402839999999999,98.759354000000002,2.130000000000000
11.592195000000000,98.792686000000003,0.390000000000000
11.687753000000001,98.492767000000001,0.640000000000000
11.718162000000000,98.487930000000006,2.510000000000000
10.688473999999999,98.783966000000007,5.810000000000000
10.719711000000000,98.799773999999999,3.530000000000000
11.786320999999999,99.095237999999995,0.680000000000000
11.277146000000000,99.232307000000006,0.320000000000000
11.573791999999999,99.108497999999997,29.739999999999998
11.554155000000000,99.213088999999997,3.340000000000000
11.560579000000001,99.098656000000005,7.750000000000000
11.559723000000000,99.094154000000003,8.220000000000002
11.572875000000000,99.103652999999994,29.739999999999998
11.859575000000000,99.540672000000001,7.570000000000000
11.862825000000001,99.538039999999995,8.190000000000000
11.277457000000000,99.232140000000001,4.930000000000000
11.763097999999999,99.513237000000004,9.580000000000000
11.762537000000000,99.508460999999997,6.330000000000000
11.756964000000000,99.513924000000003,23.350000000000001
11.756403000000001,99.509124999999997,17.410000000000000
11.461656000000000,99.103966000000000,4.250000000000000
11.821588999999999,99.237198000000006,6.800000000000000
11.821963000000000,99.237701000000001,6.170000000000000
11.870516000000000,99.341025999999999,7.810000000000000
11.869636000000000,99.336143000000007,7.810000000000000
11.849391000000001,99.196228000000005,5.410000000000000
11.247538000000000,99.186522999999994,7.410000000000000
11.988753000000001,99.136795000000006,4.300000000000000
11.956873999999999,99.251175000000003,4.290000000000000
11.836789000000000,99.476791000000006,43.899999999999999
11.850232999999999,99.196510000000004,4.370000000000000
11.997188000000000,99.257271000000003,5.570000000000000
11.992068000000000,99.257277999999999,16.670000000000002
11.996416000000000,99.256484999999998,15.880000000000001
11.992838000000001,99.258033999999995,29.449999999999999
11.908602000000000,99.141227999999998,3.040000000000000
11.997623000000001,99.184753000000001,1.890000000000000
11.928471999999999,99.151154000000005,7.220000000000000
11.282842000000000,99.211983000000004,0.470000000000000
11.780131000000001,99.255661000000003,33.719999999999999
11.785148000000000,99.251510999999994,21.570000000000000
11.779685000000001,99.252089999999995,21.570000000000000
11.790153999999999,99.247330000000005,53.229999999999997
11.790609999999999,99.250945999999999,53.229999999999997
11.745075000000000,99.195671000000004,5.900000000000000
11.570503000000000,99.088188000000002,5.480000000000000
11.786422999999999,99.253264999999999,50.640000000000001
11.785985000000000,99.249556999999996,48.310000000000002
11.791881000000000,99.252632000000006,50.640000000000001
11.791451000000000,99.248992999999999,48.310000000000002
11.795394999999999,99.097496000000007,4.780000000000000
11.780956000000000,99.253806999999995,39.409999999999997
11.780533999999999,99.250214000000000,24.230000000000000
11.982989000000000,99.166167999999999,4.420000000000000
11.800478000000000,99.093673999999993,5.300000000000000
11.799761000000000,99.088570000000004,5.220000000000000
11.799052000000000,99.085517999999993,3.980000000000000
11.793749999999999,99.123519999999999,8.359999999999999
11.792097000000000,99.121941000000007,4.560000000000000
11.797508000000001,99.121239000000003,4.560000000000000
11.413596000000000,99.376129000000006,57.759999999999998
11.768050000000001,99.630318000000003,1.630000000000000
14.533946000000000,97.967620999999994,50.390000000000001
12.309590000000000,98.943779000000006,0.640000000000000
12.305733000000000,98.943084999999996,0.640000000000000
12.305816000000000,98.945601999999994,88.510000000000005
14.859425000000000,97.830421000000001,5.190000000000000
14.861428999999999,97.829643000000004,6.020000000000000
13.736623000000000,98.447090000000003,48.180000000000000
14.857817000000001,98.132919000000001,4.330000000000000
12.676316000000000,98.822922000000005,21.329999999999998
12.724657000000001,98.888656999999995,98.310000000000002
12.717169999999999,98.892792000000000,21.629999999999999
14.395937000000000,98.089034999999996,8.690000000000000
12.494650000000000,98.940055999999998,5.940000000000000
13.788259000000000,98.378342000000004,14.890000000000001
13.788952999999999,98.381850999999997,14.270000000000000
12.178423000000000,98.717354000000000,3.870000000000000
12.334865000000001,98.987419000000003,2.700000000000000
12.118665000000000,98.844680999999994,5.970000000000000
13.795133999999999,98.470878999999996,11.300000000000001
13.778446000000001,98.481964000000005,3.830000000000000
13.796229000000000,98.470107999999996,20.879999999999999
13.773683000000000,98.481460999999996,4.210000000000000
13.766441000000000,98.470191999999997,7.950000000000000
13.938513000000000,98.598106000000001,10.490000000000000
13.741092999999999,98.509963999999997,2.570000000000000
13.938131000000000,98.594611999999998,7.290000000000000
13.802784000000001,98.377525000000006,10.900000000000000
13.794707000000001,98.466933999999995,11.300000000000001
12.685908000000000,98.901566000000003,10.720000000000001
12.589161000000001,98.305747999999994,22.699999999999999
12.731351999999999,98.823409999999996,5.900000000000000
13.162425000000001,98.631141999999997,7.120000000000000
13.433712999999999,98.645668000000001,5.710000000000000
13.161028999999999,98.631912000000000,8.080000000000000
13.470839000000000,98.602965999999995,4.420000000000000
12.689632000000000,98.901832999999996,10.529999999999999
13.474270000000001,98.602196000000006,8.570000000000000
14.494433000000001,98.100860999999995,7.770000000000000
14.488626999999999,98.101448000000005,7.770000000000000
14.494901000000000,98.101737999999997,7.780000000000000
14.489110999999999,98.102447999999995,7.780000000000000
12.737130000000001,98.979713000000004,2.950000000000000
12.471664000000001,98.816413999999995,2.500000000000000
12.938472000000001,98.758658999999994,13.070000000000000
13.144551999999999,98.675842000000003,1.800000000000000
12.863590000000000,98.736266999999998,1.950000000000000
13.146678000000000,98.675506999999996,2.240000000000000
13.021019000000001,98.719939999999994,12.630000000000001
12.936569000000000,98.758780999999999,15.220000000000001
12.742507000000000,98.800910999999999,5.500000000000000
14.634384000000001,98.038489999999996,5.590000000000000
14.665291000000000,98.042511000000005,2.560000000000000
14.664873999999999,98.042625000000001,2.970000000000000
14.791338000000000,97.856964000000005,1.990000000000000
14.795457000000001,97.856064000000003,7.930000000000000
14.898220000000000,98.203391999999994,16.079999999999998
12.546176000000001,98.369658999999999,3.890000000000000
12.710464000000000,98.817093000000000,77.620000000000005
12.785144000000001,98.871971000000002,7.600000000000000
12.472664999999999,98.816742000000005,3.580000000000000
12.917880000000000,98.804344000000000,12.980000000000000
14.891578000000001,97.923552999999998,27.550000000000001
14.550780000000000,98.012664999999998,11.210000000000001
14.894164999999999,97.926558999999997,25.789999999999999
13.314234000000001,98.636039999999994,16.430000000000000
13.309488000000000,98.637023999999997,16.430000000000000
13.453480000000001,98.584152000000003,9.090000000000000
13.161332000000000,98.652450999999999,4.730000000000000
14.323441000000001,98.288466999999997,7.150000000000000
12.067572000000000,98.796783000000005,4.450000000000000
14.826677000000000,97.991057999999995,3.820000000000000
14.668913999999999,97.919990999999996,1.890000000000000
12.746589000000000,98.766509999999997,32.680000000000000
12.753114999999999,98.761353000000000,17.329999999999998
12.756656000000000,98.760727000000003,17.329999999999998
12.759793000000000,98.731910999999997,4.700000000000000
13.830716000000001,98.452126000000007,15.949999999999999
13.766499000000000,98.328201000000007,4.330000000000000
14.375318999999999,98.492462000000003,12.109999999999999
12.182377000000001,98.768180999999998,4.540000000000000
14.292033000000000,98.483779999999996,2.140000000000000
12.676546000000000,98.811065999999997,35.880000000000003
13.128329000000001,98.802657999999994,4.920000000000000
12.672981000000000,98.811583999999996,35.880000000000003
12.840133000000000,98.741546999999997,19.820000000000000
12.898595000000000,98.754112000000006,10.060000000000000
12.675973000000001,98.806945999999996,35.880000000000003
13.322070000000000,98.619774000000007,1.980000000000000
13.476604999999999,98.614570999999998,43.770000000000003
13.473006000000000,98.614838000000006,43.770000000000003
12.926902999999999,98.825089000000006,59.619999999999997
12.923508000000000,98.825683999999995,59.619999999999997
14.504239999999999,98.152045999999999,12.859999999999999
12.403255000000000,98.830466999999999,15.250000000000000
14.374248000000000,98.448654000000005,10.869999999999999
13.401669999999999,98.630629999999996,6.090000000000000
12.798317000000001,98.917946000000001,26.550000000000001
13.610443999999999,98.687613999999996,19.710000000000001
13.401062000000000,98.631659999999997,5.270000000000000
12.892388000000000,98.783118999999999,10.510000000000000
14.140582999999999,98.430892999999998,7.460000000000000
12.895489000000000,98.783446999999995,22.879999999999999
13.729067000000001,98.667113999999998,4.970000000000000
12.715589000000000,98.936546000000007,13.750000000000000
12.919501000000000,98.815239000000005,2.590000000000000
12.893139000000000,98.787398999999994,10.510000000000000
12.734862000000000,98.993149000000003,4.040000000000000
12.351456000000001,98.972694000000004,5.570000000000000
12.879981000000001,98.797248999999994,4.100000000000000
12.867948999999999,98.805533999999994,2.810000000000000
13.418215999999999,98.737769999999998,8.580000000000000
13.419244000000001,98.742821000000006,8.580000000000000
14.752838000000001,98.136619999999994,4.360000000000001
14.757446000000000,98.134429999999995,3.380000000000000
14.751415000000000,98.135756999999998,3.380000000000000
12.956770000000001,98.785460999999998,8.609999999999999
13.533438000000000,98.595710999999994,9.340000000000000
12.989610000000001,98.792884999999998,20.770000000000000
12.955976000000000,98.777816999999999,8.609999999999999
13.148749000000000,98.689423000000005,12.390000000000001
13.484484000000000,98.613426000000004,4.730000000000000
12.733934000000000,98.791351000000006,7.770000000000000
13.531663000000000,98.599045000000004,6.200000000000000
12.472282000000000,98.839950999999999,12.730000000000000
12.469638000000000,98.836913999999993,11.640000000000001
14.289887000000000,98.408241000000004,9.320000000000000
12.462049000000000,98.841873000000007,10.090000000000000
12.482324999999999,98.799232000000003,2.550000000000000
12.356096000000001,97.991874999999993,1.530000000000000
12.987765000000000,98.791923999999995,20.820000000000000
12.901623000000001,98.778464999999997,2.000000000000000
12.898906999999999,98.777091999999996,1.350000000000000
12.724781999999999,98.821526000000006,92.200000000000003
13.032424000000001,98.783103999999994,40.100000000000001
12.710069000000001,98.789023999999998,13.990000000000000
12.709662000000000,98.785576000000006,13.990000000000000
13.537385000000000,98.515320000000003,8.320000000000000
